log file2025-04-18 10:01:48,331 - my_log - INFO - 连接Appium server成功
2025-04-18 12:41:33,611 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 530
2025-04-18 12:41:34,107 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:41:34,330 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:43:32,482 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:43:34,870 - my_log - INFO - 基本资料：[]
2025-04-18 12:43:34,870 - my_log - INFO - ================================
2025-04-18 12:43:34,871 - my_log - INFO - 昵称: NULL
2025-04-18 12:43:34,871 - my_log - INFO - 年龄: 0岁
2025-04-18 12:43:34,871 - my_log - INFO - 身高: 0cm
2025-04-18 12:43:34,872 - my_log - INFO - 星座: NULL
2025-04-18 12:43:34,872 - my_log - INFO - 学历: NULL
2025-04-18 12:43:34,873 - my_log - INFO - 工作信息: NULL
2025-04-18 12:43:34,873 - my_log - INFO - 薪资: NULL
2025-04-18 12:43:34,873 - my_log - INFO - 家乡: NULL
2025-04-18 12:43:34,873 - my_log - INFO - 现居地: NULL
2025-04-18 12:43:34,874 - my_log - INFO - 个人简介: 
2025-04-18 12:43:34,874 - my_log - INFO - ================================
2025-04-18 12:43:34,874 - my_log - INFO - 判断是否喜欢
2025-04-18 12:43:34,874 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:43:34,874 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:43:34,875 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:43:34,875 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:43:35,079 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:43:38,540 - my_log - INFO - ##########第619个推荐结束##########
2025-04-18 12:43:38,541 - my_log - INFO - **********第620个推荐**********
2025-04-18 12:43:38,541 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 531
2025-04-18 12:43:38,972 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:43:39,154 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:45:46,834 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:45:51,199 - my_log - INFO - 基本资料：[]
2025-04-18 12:45:51,200 - my_log - INFO - ================================
2025-04-18 12:45:51,200 - my_log - INFO - 昵称: NULL
2025-04-18 12:45:51,200 - my_log - INFO - 年龄: 0岁
2025-04-18 12:45:51,200 - my_log - INFO - 身高: 0cm
2025-04-18 12:45:51,201 - my_log - INFO - 星座: NULL
2025-04-18 12:45:51,201 - my_log - INFO - 学历: NULL
2025-04-18 12:45:51,201 - my_log - INFO - 工作信息: NULL
2025-04-18 12:45:51,201 - my_log - INFO - 薪资: NULL
2025-04-18 12:45:51,201 - my_log - INFO - 家乡: NULL
2025-04-18 12:45:51,201 - my_log - INFO - 现居地: NULL
2025-04-18 12:45:51,202 - my_log - INFO - 个人简介: 
2025-04-18 12:45:51,202 - my_log - INFO - ================================
2025-04-18 12:45:51,202 - my_log - INFO - 判断是否喜欢
2025-04-18 12:45:51,202 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:45:51,202 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:45:51,202 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:45:51,202 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:45:56,459 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:46:31,896 - my_log - INFO - ##########第620个推荐结束##########
2025-04-18 12:46:31,896 - my_log - INFO - 当前速度: 225.991676832006次/小时
2025-04-18 12:46:31,897 - my_log - INFO - 预计每天 5423.799692356467 个推荐
2025-04-18 12:46:31,917 - my_log - INFO - 当前数据库中总记录数为： 16374
2025-04-18 12:46:31,917 - my_log - INFO - 喜欢总数为：2648
2025-04-18 12:46:31,917 - my_log - INFO - 不喜欢总数为: 13726
2025-04-18 12:46:31,917 - my_log - INFO - **********第621个推荐**********
2025-04-18 12:46:31,918 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 532
2025-04-18 12:46:32,584 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:46:32,864 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:48:47,064 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:48:49,448 - my_log - INFO - 基本资料：[]
2025-04-18 12:48:49,449 - my_log - INFO - ================================
2025-04-18 12:48:49,449 - my_log - INFO - 昵称: NULL
2025-04-18 12:48:49,450 - my_log - INFO - 年龄: 0岁
2025-04-18 12:48:49,450 - my_log - INFO - 身高: 0cm
2025-04-18 12:48:49,450 - my_log - INFO - 星座: NULL
2025-04-18 12:48:49,451 - my_log - INFO - 学历: NULL
2025-04-18 12:48:49,451 - my_log - INFO - 工作信息: NULL
2025-04-18 12:48:49,452 - my_log - INFO - 薪资: NULL
2025-04-18 12:48:49,453 - my_log - INFO - 家乡: NULL
2025-04-18 12:48:49,453 - my_log - INFO - 现居地: NULL
2025-04-18 12:48:49,453 - my_log - INFO - 个人简介: 
2025-04-18 12:48:49,453 - my_log - INFO - ================================
2025-04-18 12:48:49,454 - my_log - INFO - 判断是否喜欢
2025-04-18 12:48:49,454 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:48:49,454 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:48:49,454 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:48:49,454 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:48:49,611 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:48:53,844 - my_log - INFO - ##########第621个推荐结束##########
2025-04-18 12:48:53,844 - my_log - INFO - **********第622个推荐**********
2025-04-18 12:48:53,844 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 533
2025-04-18 12:48:54,581 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:48:54,783 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:50:45,934 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:50:48,343 - my_log - INFO - 基本资料：[]
2025-04-18 12:50:48,344 - my_log - INFO - ================================
2025-04-18 12:50:48,344 - my_log - INFO - 昵称: NULL
2025-04-18 12:50:48,344 - my_log - INFO - 年龄: 0岁
2025-04-18 12:50:48,344 - my_log - INFO - 身高: 0cm
2025-04-18 12:50:48,344 - my_log - INFO - 星座: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 学历: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 工作信息: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 薪资: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 家乡: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 现居地: NULL
2025-04-18 12:50:48,345 - my_log - INFO - 个人简介: 
2025-04-18 12:50:48,347 - my_log - INFO - ================================
2025-04-18 12:50:48,347 - my_log - INFO - 判断是否喜欢
2025-04-18 12:50:48,347 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:50:48,347 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:50:48,347 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:50:48,347 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:50:48,615 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:50:52,052 - my_log - INFO - ##########第622个推荐结束##########
2025-04-18 12:50:52,052 - my_log - INFO - **********第623个推荐**********
2025-04-18 12:50:52,052 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 534
2025-04-18 12:50:52,454 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:50:52,647 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:52:07,958 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:52:12,415 - my_log - INFO - 基本资料：[]
2025-04-18 12:52:12,416 - my_log - INFO - ================================
2025-04-18 12:52:12,416 - my_log - INFO - 昵称: NULL
2025-04-18 12:52:12,416 - my_log - INFO - 年龄: 0岁
2025-04-18 12:52:12,416 - my_log - INFO - 身高: 0cm
2025-04-18 12:52:12,416 - my_log - INFO - 星座: NULL
2025-04-18 12:52:12,416 - my_log - INFO - 学历: NULL
2025-04-18 12:52:12,417 - my_log - INFO - 工作信息: NULL
2025-04-18 12:52:12,417 - my_log - INFO - 薪资: NULL
2025-04-18 12:52:12,417 - my_log - INFO - 家乡: NULL
2025-04-18 12:52:12,417 - my_log - INFO - 现居地: NULL
2025-04-18 12:52:12,417 - my_log - INFO - 个人简介: 
2025-04-18 12:52:12,417 - my_log - INFO - ================================
2025-04-18 12:52:12,418 - my_log - INFO - 判断是否喜欢
2025-04-18 12:52:12,418 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:52:12,418 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:52:12,418 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:52:12,418 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:52:15,353 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:52:56,708 - my_log - INFO - ##########第623个推荐结束##########
2025-04-18 12:52:56,709 - my_log - INFO - **********第624个推荐**********
2025-04-18 12:52:56,709 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 535
2025-04-18 12:52:57,361 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:52:57,653 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:54:24,510 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:54:34,839 - my_log - INFO - 基本资料：[]
2025-04-18 12:54:34,840 - my_log - INFO - ================================
2025-04-18 12:54:34,840 - my_log - INFO - 昵称: NULL
2025-04-18 12:54:34,840 - my_log - INFO - 年龄: 0岁
2025-04-18 12:54:34,841 - my_log - INFO - 身高: 0cm
2025-04-18 12:54:34,841 - my_log - INFO - 星座: NULL
2025-04-18 12:54:34,841 - my_log - INFO - 学历: NULL
2025-04-18 12:54:34,842 - my_log - INFO - 工作信息: NULL
2025-04-18 12:54:34,842 - my_log - INFO - 薪资: NULL
2025-04-18 12:54:34,842 - my_log - INFO - 家乡: NULL
2025-04-18 12:54:34,843 - my_log - INFO - 现居地: NULL
2025-04-18 12:54:34,843 - my_log - INFO - 个人简介: 
2025-04-18 12:54:34,843 - my_log - INFO - ================================
2025-04-18 12:54:34,843 - my_log - INFO - 判断是否喜欢
2025-04-18 12:54:34,843 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:54:34,843 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:54:34,843 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:54:34,843 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:54:45,259 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:54:53,779 - my_log - INFO - ##########第624个推荐结束##########
2025-04-18 12:54:53,779 - my_log - INFO - **********第625个推荐**********
2025-04-18 12:54:53,779 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 536
2025-04-18 12:54:54,233 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:54:54,457 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:56:41,404 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:56:43,874 - my_log - INFO - 基本资料：[]
2025-04-18 12:56:43,874 - my_log - INFO - ================================
2025-04-18 12:56:43,874 - my_log - INFO - 昵称: NULL
2025-04-18 12:56:43,875 - my_log - INFO - 年龄: 0岁
2025-04-18 12:56:43,875 - my_log - INFO - 身高: 0cm
2025-04-18 12:56:43,875 - my_log - INFO - 星座: NULL
2025-04-18 12:56:43,875 - my_log - INFO - 学历: NULL
2025-04-18 12:56:43,875 - my_log - INFO - 工作信息: NULL
2025-04-18 12:56:43,875 - my_log - INFO - 薪资: NULL
2025-04-18 12:56:43,875 - my_log - INFO - 家乡: NULL
2025-04-18 12:56:43,876 - my_log - INFO - 现居地: NULL
2025-04-18 12:56:43,876 - my_log - INFO - 个人简介: 
2025-04-18 12:56:43,876 - my_log - INFO - ================================
2025-04-18 12:56:43,876 - my_log - INFO - 判断是否喜欢
2025-04-18 12:56:43,876 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:56:43,877 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:56:43,877 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:56:43,877 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:56:44,124 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:56:47,483 - my_log - INFO - ##########第625个推荐结束##########
2025-04-18 12:56:47,483 - my_log - INFO - **********第626个推荐**********
2025-04-18 12:56:47,484 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 537
2025-04-18 12:56:48,211 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:56:48,531 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 12:58:16,927 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 12:58:19,356 - my_log - INFO - 基本资料：[]
2025-04-18 12:58:19,357 - my_log - INFO - ================================
2025-04-18 12:58:19,357 - my_log - INFO - 昵称: NULL
2025-04-18 12:58:19,357 - my_log - INFO - 年龄: 0岁
2025-04-18 12:58:19,357 - my_log - INFO - 身高: 0cm
2025-04-18 12:58:19,358 - my_log - INFO - 星座: NULL
2025-04-18 12:58:19,358 - my_log - INFO - 学历: NULL
2025-04-18 12:58:19,358 - my_log - INFO - 工作信息: NULL
2025-04-18 12:58:19,358 - my_log - INFO - 薪资: NULL
2025-04-18 12:58:19,358 - my_log - INFO - 家乡: NULL
2025-04-18 12:58:19,358 - my_log - INFO - 现居地: NULL
2025-04-18 12:58:19,359 - my_log - INFO - 个人简介: 
2025-04-18 12:58:19,359 - my_log - INFO - ================================
2025-04-18 12:58:19,359 - my_log - INFO - 判断是否喜欢
2025-04-18 12:58:19,359 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 12:58:19,359 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 12:58:19,359 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 12:58:19,359 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 12:58:20,255 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 12:58:23,326 - my_log - INFO - ##########第626个推荐结束##########
2025-04-18 12:58:23,326 - my_log - INFO - **********第627个推荐**********
2025-04-18 12:58:23,326 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 538
2025-04-18 12:58:24,227 - my_log - INFO - 用户昵称: NULL
2025-04-18 12:58:24,483 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 13:00:17,600 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 13:00:21,007 - my_log - INFO - 基本资料：[]
2025-04-18 13:00:21,007 - my_log - INFO - ================================
2025-04-18 13:00:21,007 - my_log - INFO - 昵称: NULL
2025-04-18 13:00:21,007 - my_log - INFO - 年龄: 0岁
2025-04-18 13:00:21,008 - my_log - INFO - 身高: 0cm
2025-04-18 13:00:21,008 - my_log - INFO - 星座: NULL
2025-04-18 13:00:21,008 - my_log - INFO - 学历: NULL
2025-04-18 13:00:21,008 - my_log - INFO - 工作信息: NULL
2025-04-18 13:00:21,008 - my_log - INFO - 薪资: NULL
2025-04-18 13:00:21,008 - my_log - INFO - 家乡: NULL
2025-04-18 13:00:21,008 - my_log - INFO - 现居地: NULL
2025-04-18 13:00:21,009 - my_log - INFO - 个人简介: 
2025-04-18 13:00:21,009 - my_log - INFO - ================================
2025-04-18 13:00:21,009 - my_log - INFO - 判断是否喜欢
2025-04-18 13:00:21,009 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 13:00:21,009 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 13:00:21,009 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 13:00:21,009 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 13:00:27,159 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 13:01:06,141 - my_log - INFO - ##########第627个推荐结束##########
2025-04-18 13:01:06,141 - my_log - INFO - **********第628个推荐**********
2025-04-18 13:01:06,141 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 539
2025-04-18 13:01:06,694 - my_log - INFO - 用户昵称: NULL
2025-04-18 13:01:06,973 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 13:02:57,035 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 13:03:07,669 - my_log - INFO - 基本资料：[]
2025-04-18 13:03:07,669 - my_log - INFO - ================================
2025-04-18 13:03:07,669 - my_log - INFO - 昵称: NULL
2025-04-18 13:03:07,669 - my_log - INFO - 年龄: 0岁
2025-04-18 13:03:07,669 - my_log - INFO - 身高: 0cm
2025-04-18 13:03:07,670 - my_log - INFO - 星座: NULL
2025-04-18 13:03:07,670 - my_log - INFO - 学历: NULL
2025-04-18 13:03:07,670 - my_log - INFO - 工作信息: NULL
2025-04-18 13:03:07,670 - my_log - INFO - 薪资: NULL
2025-04-18 13:03:07,671 - my_log - INFO - 家乡: NULL
2025-04-18 13:03:07,671 - my_log - INFO - 现居地: NULL
2025-04-18 13:03:07,671 - my_log - INFO - 个人简介: 
2025-04-18 13:03:07,671 - my_log - INFO - ================================
2025-04-18 13:03:07,671 - my_log - INFO - 判断是否喜欢
2025-04-18 13:03:07,671 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 13:03:07,671 - my_log - INFO - 身高不符合要求: 0cm
2025-04-18 13:03:07,671 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 13:03:07,671 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 13:03:18,341 - my_log - ERROR - 点击不喜欢按钮失败: Message: An element could not be located on the page using the given search parameters.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
NoSuchElementError: An element could not be located on the page using the given search parameters.
    at AndroidUiautomator2Driver.findElOrEls (C:\Users\wcg\.appium\node_modules\appium-uiautomator2-driver\node_modules\appium-android-driver\lib\commands\find.ts:86:11)
    at processTicksAndRejections (node:internal/process/task_queues:95:5)
    at AndroidUiautomator2Driver.findElOrElsWithProcessing (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:60:12)
    at AndroidUiautomator2Driver.findElement (C:\Users\wcg\AppData\Roaming\npm\node_modules\appium\node_modules\@appium\base-driver\lib\basedriver\commands\find.ts:75:12)
2025-04-18 13:03:21,529 - my_log - INFO - ##########第628个推荐结束##########
2025-04-18 13:03:21,529 - my_log - INFO - **********第629个推荐**********
2025-04-18 13:03:21,530 - my_log - INFO - 当前喜欢数量: 88, 当前不喜欢数量: 540
2025-04-18 13:03:21,971 - my_log - INFO - 用户昵称: NULL
2025-04-18 13:03:22,150 - my_log - WARNING - 未找到年龄信息: 
2025-04-18 13:05:21,873 - my_log - INFO - 滑动次数过多，可能是页面加载问题，点击下一个
2025-04-18 13:05:24,165 - my_log - INFO - 基本资料：[]
2025-04-18 13:05:24,165 - my_log - INFO - ================================
2025-04-18 13:05:24,166 - my_log - INFO - 昵称: NULL
2025-04-18 13:05:24,166 - my_log - INFO - 年龄: 0岁
2025-04-18 13:05:24,166 - my_log - INFO - 身高: 0cm
2025-04-18 13:05:24,166 - my_log - INFO - 星座: NULL
2025-04-18 13:05:24,166 - my_log - INFO - 学历: NULL
2025-04-18 13:05:24,167 - my_log - INFO - 工作信息: NULL
2025-04-18 13:05:24,167 - my_log - INFO - 薪资: NULL
2025-04-18 13:05:24,167 - my_log - INFO - 家乡: NULL
2025-04-18 13:05:24,167 - my_log - INFO - 现居地: NULL
2025-04-18 13:05:24,167 - my_log - INFO - 个人简介: 
2025-04-18 13:05:24,167 - my_log - INFO - ================================
2025-04-18 13:05:24,168 - my_log - INFO - 判断是否喜欢
2025-04-18 13:05:24,168 - my_log - INFO - 年龄不符合要求: 0岁
2025-04-18 13:05:24,168 - my_log - INFO - 身高不符合要求: 0cm
